,layer_id,name,D,Lambda,M,N,alpha,alpha_weighted,best_fit,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,xmax,xmin
0,5,stem_6_stem_conv_2,0.13033001498711472,-1.0,32.0,32.0,1.5285338614283832,0.8036243131782529,power_law,0.7215164677800806,True,3.355432086000417,LAYER_TYPE.CONV2D,1.8319758943477458,1.7673791668815082,0.5257484531139419,288.0,58.530086626013215,288.0,132.0,0.0,9.0,0.04600296784533328,3.355432086000417,17.44338288657765,1.831783853515588,over-trained,2.0,3.355432086000417,0.023209506908361884
0,8,stem_6_stem_conv_3,0.07960720954223396,-1.0,32.0,64.0,2.5017721556044505,1.1556792259070032,power_law,0.8568316642173912,True,2.8969715856491827,LAYER_TYPE.CONV2D,1.7930366390799826,1.8232115959479278,0.4619442355364215,288.0,66.55973680168863,288.0,89.0,0.0,9.0,0.1591875301193299,2.8969715856491827,22.97562638563928,1.7020492312648252,success,0.0,2.8969715856491827,0.256240414245956
0,12,stem_6_stem_conv_4,0.11037658837300485,-1.0,64.0,64.0,6.065061296429559,1.6871177575691323,power_law,0.8571779276845293,True,1.8974482648236286,LAYER_TYPE.CONV2D,1.8833106105087851,1.9140839892039072,0.27816994340392265,576.0,82.05102093344695,576.0,15.0,0.0,9.0,1.3077932032394286,1.8974482648236286,43.24282377262799,1.3774789525882523,under-trained,1.0,1.8974482648236286,0.871552785094752
0,15,BlockGroup2__block_0__conv_1,0.1666666666666673,-1.0,64.0,64.0,8.018842883052226,0.7258001941559188,power_law,0.7680828372464279,True,1.2317195546046487,LAYER_TYPE.CONV2D,0.8481290052711167,1.0796958171547049,0.09051183627626536,64.0,12.01422655158148,64.0,6.0,0.0,1.0,2.865430608040523,1.2317195546046487,9.754027616649918,1.1098286149692882,under-trained,0.0,1.2317195546046487,0.7850387788152648
0,18,BlockGroup2__block_0__conv_2,0.0969739248015673,-1.0,64.0,64.0,2.0963230250839313,0.18798345237392552,power_law,0.7979539005425762,True,1.2293426292607537,LAYER_TYPE.CONV2D,0.9560521235775186,1.4592199413755684,0.0896729416814945,576.0,28.788559954082142,576.0,116.0,0.0,9.0,0.10179103744712457,1.2293426292607537,23.417848912791467,1.1087572454152232,success,4.0,1.2293426292607537,0.05974686209414104
0,21,BlockGroup2__block_0__conv_3,0.21263682933469236,-1.0,64.0,256.0,2.781493230748625,0.41890928245566555,lognormal,0.8855507907376354,True,1.4145095919346622,LAYER_TYPE.CONV2D,1.0903866777455815,1.3115817415506872,0.15060589679843234,64.0,20.491877053713658,64.0,21.0,0.0,1.0,0.3887536942836669,1.4145095919346622,14.486912758001433,1.1893315735885692,success,0.0,1.4145095919346622,0.37997990254651104
0,25,BlockGroup2__block_0__se_se_reduce,0.15954831999168695,-1.0,64.0,256.0,1.2318607499408427,-0.1404907886358932,power_law,0.5099310580521295,True,0.769046107668122,LAYER_TYPE.CONV2D,0.4187504659793521,0.5091247387728188,-0.11404762156975937,64.0,3.2294215482672772,64.0,43.0,0.0,1.0,0.03535843288222407,0.769046107668122,4.199256086295567,0.8769527397004482,over-trained,10.0,0.769046107668122,1.0344273807957996e-05
0,26,BlockGroup2__block_0__se_se_expand,0.1418505595766092,-1.0,64.0,256.0,1.2544561245440142,0.12370310718238321,power_law,0.5622139944358716,True,1.2549052829513352,LAYER_TYPE.CONV2D,0.6139835441288508,0.685251586304552,0.09861094761472698,64.0,4.844529293483979,64.0,52.0,0.0,1.0,0.03528671555381901,1.2549052829513352,3.8604740607119177,1.1202255500350522,over-trained,9.0,1.2549052829513352,8.028657678555402e-05
0,28,BlockGroup2__block_0__projection_conv,0.15262802722692104,-1.0,64.0,256.0,3.7155357326537444,2.258203341518419,power_law,0.9039651318990651,True,4.0529689875497334,LAYER_TYPE.CONV2D,2.718798275598367,1.8148500624337909,0.6077732806260873,64.0,65.29051021597516,64.0,24.0,0.0,1.0,0.5543064102747125,4.0529689875497334,16.109304170976955,2.0131986954967296,success,0.0,4.0529689875497334,1.314672959404797
0,33,BlockGroup2__block_1__conv_1,0.20287594370859063,-1.0,64.0,256.0,2.5191387299617958,0.07387416951664488,power_law,0.876802818182281,True,1.0698556121685414,LAYER_TYPE.CONV2D,0.699556298679362,1.1354865885165,0.029325169208829254,64.0,13.661128879949217,64.0,23.0,0.0,1.0,0.3167623221493926,1.0698556121685414,12.769133259261801,1.0343382484315957,success,0.0,1.0698556121685414,0.2168163428314729
0,36,BlockGroup2__block_1__conv_2,0.07619142271179058,-1.0,64.0,64.0,2.1347531337727594,0.15041290058645806,power_law,0.824795939953691,True,1.1761403628380152,LAYER_TYPE.CONV2D,0.7867541163242415,1.4185579042289667,0.07045915436630962,576.0,26.215485448674073,576.0,154.0,0.0,9.0,0.09144101336938538,1.1761403628380152,22.28941908380422,1.0845000520230579,success,5.0,1.1761403628380152,0.042613573292116846
0,39,BlockGroup2__block_1__conv_3,0.1428571428571429,-1.0,64.0,256.0,7.100206371660283,1.2249009288065889,power_law,0.8917245880618231,True,1.4877030149585457,LAYER_TYPE.CONV2D,1.309059952140259,1.3028511129107097,0.17251624314691055,64.0,20.084041630287746,64.0,7.0,0.0,1.0,2.305661286512109,1.4877030149585457,13.500034232872332,1.2197143169441547,under-trained,0.0,1.4877030149585457,0.7983064576544372
