,layer_id,name,D,Lambda,M,N,alpha,alpha_weighted,best_fit,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,xmax,xmin
0,130,block4a_project_conv,0.1527170024031434,-1.0,96.0,288.0,6.33220098893193,5.361451112617303,lognormal,0.9632525877356363,True,7.025808276397592,LAYER_TYPE.CONV2D,6.059857473636067,2.4433112990378882,0.8466962943830425,96.0,277.5308712394241,96.0,21.0,0.0,1.0,1.1635816501189982,7.025808276397592,39.50162889752594,2.650624129596196,under-trained,0.0,7.025808276397592,4.289549610626899
0,132,block4b_expand_conv,0.12946611259294494,-1.0,96.0,576.0,4.347756137341438,3.9188202504418768,lognormal,0.9088778109269571,True,7.967886861574157,LAYER_TYPE.CONV2D,4.174871261732584,2.099699430079933,0.901343158781245,96.0,125.80544262877088,96.0,15.0,0.0,1.0,0.864386917805804,7.967886861574157,15.789059861715508,2.8227445618713283,success,0.0,7.967886861574157,2.776525926915505
0,143,block4b_project_conv,0.12277937240588094,-1.0,96.0,576.0,2.4561164513447737,1.787295381155343,power_law,0.9362664131693299,True,5.34184926278788,LAYER_TYPE.CONV2D,2.623435617792537,2.0818411392714617,0.7276916288626145,96.0,120.73721092613148,96.0,55.0,0.0,1.0,0.1963427022454221,5.34184926278788,22.60213738474519,2.311244094159654,success,0.0,5.34184926278788,0.7957861424479465
0,147,block4c_expand_conv,0.14520119662368877,-1.0,96.0,576.0,3.7961320609411473,2.783389023815064,power_law,0.9420102136328397,True,5.410247360584872,LAYER_TYPE.CONV2D,3.2853954695056253,2.0775053942615935,0.7332171218313723,96.0,119.53783730730542,96.0,19.0,0.0,1.0,0.6414766887598196,5.410247360584872,22.094708308195145,2.325993843625746,success,0.0,5.410247360584872,1.922726247580124
0,158,block4c_project_conv,0.13648088580450796,-1.0,96.0,576.0,2.9194204678442235,1.7693577973721273,power_law,0.9491764659167691,True,4.037055656124095,LAYER_TYPE.CONV2D,2.5726908519544587,2.0224433012018275,0.6060647367724552,96.0,105.30362002698531,96.0,42.0,0.0,1.0,0.2961730081741694,4.037055656124095,26.084262640085928,2.0092425578122954,success,0.0,4.037055656124095,0.9773410518488446
0,162,block4d_expand_conv,0.13736077520988377,-1.0,96.0,576.0,2.490480572902232,1.8820415023708703,power_law,0.9376838665844442,True,5.697628266942052,LAYER_TYPE.CONV2D,2.706222352788221,2.1098786123493167,0.7556941109472982,96.0,128.78895293098543,96.0,52.0,0.0,1.0,0.20669246656469004,5.697628266942052,22.603958506423787,2.386970520752624,success,0.0,5.697628266942052,0.9039518299772523
0,173,block4d_project_conv,0.11743320600158846,-1.0,96.0,576.0,3.4490972319765816,2.180934985801155,power_law,0.9462068737646244,True,4.288649252221688,LAYER_TYPE.CONV2D,2.7380192729365236,1.9913404375915915,0.6323205288565675,96.0,98.02580954243705,96.0,29.0,0.0,1.0,0.454785938720373,4.288649252221688,22.85703581183652,2.0709054184635494,success,0.0,4.288649252221688,1.2372715679729733
0,177,block4e_expand_conv,0.106574553137597,-1.0,96.0,576.0,3.2289416228612606,2.235328856147814,power_law,0.9480401924470117,True,4.923558667485653,LAYER_TYPE.CONV2D,2.8417028243311857,2.0535076787053077,0.6922791171947614,96.0,113.11173882990897,96.0,33.0,0.0,1.0,0.38800893296977734,4.923558667485653,22.973573886075474,2.2189093418807477,success,0.0,4.923558667485653,1.2651831727406275
0,188,block4e_project_conv,0.10996931255149739,-1.0,96.0,576.0,5.111710399487114,3.044377229894339,power_law,0.9493126047634175,True,3.9406620501812637,LAYER_TYPE.CONV2D,3.2536463643791986,1.9280162555268197,0.5955691915175394,96.0,84.72591262306032,96.0,13.0,0.0,1.0,1.1403832827084088,3.9406620501812637,21.50042595486286,1.9851100851542878,success,0.0,3.9406620501812637,1.6634803773247353
0,192,block5a_expand_conv,0.12309104576607849,-1.0,96.0,576.0,2.6682334755323085,2.9653671284244765,power_law,0.9568463473348758,True,12.922891263570195,LAYER_TYPE.CONV2D,3.841379248124739,2.5471139819767465,1.1113596900784293,96.0,352.4633640423757,96.0,61.0,0.0,1.0,0.21359540920676795,12.922891263570195,27.274342626094416,3.594842314145392,success,0.0,12.922891263570195,2.354900937341309
0,203,block5a_project_conv,0.13268492993518177,-1.0,136.0,576.0,3.3289147581692466,3.1222704428545147,lognormal,0.964115686237856,True,8.668110114889965,LAYER_TYPE.CONV2D,4.092782149188477,2.577277151933171,0.9379244197203844,136.0,377.81322152673476,136.0,59.0,0.0,1.0,0.303198876133223,8.668110114889965,43.586573834327766,2.944165436059931,success,0.0,8.668110114889965,2.667518882457617
0,205,block5b_expand_conv,0.09945448882234892,-1.0,136.0,816.0,3.6022532956270843,2.8483269854383866,power_law,0.943304186170685,True,6.175996264592277,LAYER_TYPE.CONV2D,3.461610708318939,2.2562110815856333,0.7907070246548409,136.0,180.38942805411156,136.0,30.0,0.0,1.0,0.47510427678570455,6.175996264592277,29.208150446642215,2.4851551791774042,success,0.0,6.175996264592277,1.9135342872341263
0,216,block5b_project_conv,0.07266765308266387,-1.0,136.0,816.0,3.6024494332531827,2.908388098723526,power_law,0.9531662635786029,True,6.417062554667784,LAYER_TYPE.CONV2D,3.414457311745576,2.2392489081152056,0.8073362728917235,136.0,173.47979813221457,136.0,33.0,0.0,1.0,0.4530282970839484,6.417062554667784,27.034144774858866,2.5331921669442656,success,0.0,6.417062554667784,1.638731199951612
