,layer_id,name,D,Lambda,M,N,alpha,alpha_weighted,best_fit,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,xmax,xmin
0,4,block1a_project_conv,0.1912022706578776,-1.0,32.0,32.0,6.700202829175589,-2.3760909732201663,lognormal,0.9104323806507718,True,0.4419471035464394,LAYER_TYPE.CONV2D,-1.411535632414323,1.5050633132135198,-0.354629708055051,288.0,31.99361491607949,288.0,29.0,0.0,9.0,1.0585010920415487,0.4419471035464394,72.3924077323829,0.6647910224622768,under-trained,1.0,0.4419471035464394,0.2919722275882174
0,8,block1b_project_conv,0.2021796327635037,-1.0,32.0,32.0,5.446029671360604,-1.967021292120992,lognormal,0.9113049095718624,True,0.4353269347667522,LAYER_TYPE.CONV2D,-0.8825534209728505,1.5061702896012708,-0.3611844611249727,288.0,32.07526769408616,288.0,42.0,0.0,9.0,0.6860372723217997,0.4353269347667522,73.68087093272106,0.6597930999690375,success,0.0,0.4353269347667522,0.2546558373285117
0,13,block1c_project_conv,0.1758699088063402,-1.0,32.0,32.0,9.605180839479273,-3.3186516128114203,lognormal,0.9104442784938912,True,0.4513293569872031,LAYER_TYPE.CONV2D,-2.665021010986928,1.5089718575803768,-0.3455064166174861,288.0,32.28284921051858,288.0,23.0,0.0,9.0,1.7943042405991874,0.4513293569872031,71.52836107542173,0.6718105067555904,under-trained,1.0,0.4513293569872031,0.3233340054213446
0,18,block1d_project_conv,0.1768908896177404,-1.0,32.0,32.0,6.5908016954736,-2.3685874175331203,lognormal,0.912400418868739,True,0.4371417233766417,LAYER_TYPE.CONV2D,-1.398073795675297,1.505844876078121,-0.3593777399128558,288.0,32.05124294400612,288.0,34.0,0.0,9.0,0.9588145805860618,0.4371417233766417,73.32002696157818,0.6611669406259222,under-trained,1.0,0.4371417233766417,0.2810240178833202
0,23,block2a_expand_conv,0.1377668453507804,-1.0,32.0,128.0,10.497371491719647,-6.217316424278301,lognormal,0.9777907550624052,True,0.2556974282206892,LAYER_TYPE.CONV2D,-5.2899300151535575,1.5046502194913345,-0.5922736400424178,288.0,31.96319758769373,288.0,35.0,0.0,9.0,1.6053487849928356,0.2556974282206892,125.0039854139898,0.5056653322313971,under-trained,0.0,0.2556974282206892,0.1917514092822956
0,26,block2a_project_conv,0.2347803473990606,-1.0,64.0,128.0,3.674006181426421,2.6960381661492825,lognormal,0.9398942631481648,True,5.417691490597152,LAYER_TYPE.CONV2D,3.5504435169620967,2.1023184076615595,0.7338142705852918,64.0,126.56639424978223,64.0,22.0,0.0,1.0,0.5701000334194433,5.417691490597152,23.361683563829462,2.3275934977132824,success,0.0,5.417691490597152,2.4355226151460085
0,28,block2b_expand_conv,0.1707708898083256,-1.0,64.0,256.0,9.40938071812718,-5.620182265007994,lognormal,0.9800589249596326,True,0.2527576681856779,LAYER_TYPE.CONV2D,-4.298920523460418,1.8070760867213005,-0.5972956598706551,576.0,64.13219238755963,576.0,74.0,0.0,9.0,0.9775706517800882,0.2527576681856779,253.72995742486265,0.5027501051075752,under-trained,0.0,0.2527576681856779,0.1875416985272065
0,31,block2b_project_conv,0.2303496466841897,-1.0,64.0,256.0,11.448117943604862,10.741467384383176,lognormal,0.96893231869905,True,8.675083184454259,LAYER_TYPE.CONV2D,11.238158208598884,2.409018382077983,0.9382736478866874,64.0,256.4592583932355,64.0,8.0,0.0,1.0,3.6939675242799215,8.675083184454259,29.5627434273841,2.945349416360351,under-trained,0.0,8.675083184454259,6.972128016285855
0,35,block2c_expand_conv,0.1644512861673451,-1.0,64.0,256.0,8.98370027806494,-5.3637282242069775,lognormal,0.9801127297807192,True,0.2529000352381631,LAYER_TYPE.CONV2D,-4.040783050529326,1.8044857055104544,-0.5970511101425912,576.0,63.75080975704865,576.0,74.0,0.0,9.0,0.9280863057634228,0.2529000352381631,252.0790860982392,0.502891673462748,under-trained,0.0,0.2529000352381631,0.1849633723608139
0,38,block2c_project_conv,0.2216566348781727,-1.0,64.0,256.0,17.979275472535107,16.875961249258896,power_law,0.970541404701078,True,8.682286465969211,LAYER_TYPE.CONV2D,17.13674644822197,2.4121024252081367,0.9386341109817457,64.0,258.28692698189207,64.0,6.0,0.0,1.0,6.931760184977458,8.682286465969211,29.748722066965257,2.9465719855400123,under-trained,0.0,8.682286465969211,7.412870204923748
0,42,block2d_expand_conv,0.1363464964587373,-1.0,64.0,256.0,29.38799010170475,-17.739640298279948,lognormal,0.9806468378888296,True,0.2490945863918796,LAYER_TYPE.CONV2D,-17.093667656581975,1.805294530714025,-0.6036357109447542,576.0,63.86964918299986,576.0,16.0,0.0,9.0,7.096997525426188,0.2490945863918796,256.4072150589378,0.4990937651302405,under-trained,0.0,0.2490945863918796,0.2261858337803479
0,45,block2d_project_conv,0.2257169689944128,-1.0,64.0,256.0,4.925858812784577,4.513960337278938,lognormal,0.9712145185891058,True,8.248602457319866,LAYER_TYPE.CONV2D,5.398212498902984,2.4018108610733964,0.9163803732180472,64.0,252.23820144995253,64.0,21.0,0.0,1.0,0.8566926274902282,8.248602457319866,30.57950758993296,2.872038032011391,success,0.0,8.248602457319866,4.802489142590994
