,layer_id,name,D,Lambda,M,N,alpha,alpha_weighted,best_fit,entropy,has_esd,lambda_max,layer_type,log_alpha_norm,log_norm,log_spectral_norm,matrix_rank,norm,num_evals,num_pl_spikes,rank_loss,rf,sigma,spectral_norm,stable_rank,sv_max,warning,weak_rank_loss,xmax,xmin
0,4,block1a_project_conv,0.13447819023398722,-1.0,24.0,24.0,1.4986578896792038,1.6658699958926524,power_law,0.7200421365400356,True,12.929286757150363,LAYER_TYPE.CONV2D,2.769761811390815,2.373302392040669,1.1115745677282234,216.0,236.21223673276398,216.0,118.0,0.0,9.0,0.045905179625341734,12.929286757150363,18.269548906255796,3.595731741544461,over-trained,10.0,12.929286757150363,0.08155498361388805
0,8,block1b_project_conv,0.1057489066824463,-1.0,24.0,24.0,2.2543837722792004,2.129036923057209,power_law,0.784524311098946,True,8.798297033295091,LAYER_TYPE.CONV2D,2.753838410398426,2.093534327755729,0.9443986198076362,216.0,124.03216594666718,216.0,46.0,0.0,9.0,0.18494879715380433,8.798297033295091,14.097292405257125,2.9661923459706876,success,1.0,8.798297033295091,0.749125708089398
0,13,block2a_expand_conv,0.12020351748500191,-1.0,24.0,96.0,3.234817947266115,2.912826942824855,power_law,0.8846205330917157,True,7.951715944311326,LAYER_TYPE.CONV2D,3.6526859608131157,2.357927597491437,0.9004608575535484,216.0,227.99619411636746,216.0,37.0,0.0,9.0,0.3674018073423867,7.951715944311326,28.6725778074953,2.8198787109220365,success,0.0,7.951715944311326,2.084993284579676
0,18,block2b_expand_conv,0.06652359968463237,-1.0,48.0,192.0,2.2233348926068737,2.5730926332754747,lognormal,0.8704018399948024,True,14.365217860336926,LAYER_TYPE.CONV2D,2.868683416720449,2.3292339127734656,1.1573122168107153,432.0,213.4194089255824,432.0,155.0,0.0,9.0,0.09826062314627036,14.365217860336926,14.8566774970287,3.790147472109354,success,0.0,14.365217860336926,0.36037603047036654
0,25,block2c_expand_conv,0.08251785280491741,-1.0,48.0,192.0,2.8843432630754515,2.278300800864927,power_law,0.8942886790477939,True,6.164324016021561,LAYER_TYPE.CONV2D,2.949095934654934,2.333626802078838,0.7898854585135864,432.0,215.5891012736045,432.0,62.0,0.0,9.0,0.23931183372253573,6.164324016021561,34.973680928074444,2.4828056742366207,success,0.0,6.164324016021561,0.995549346119303
0,32,block2d_expand_conv,0.08687366563082866,-1.0,48.0,192.0,2.642888278710605,2.11940501118894,power_law,0.8977942928390003,True,6.337640255772097,LAYER_TYPE.CONV2D,2.8490933040457613,2.3472499611813706,0.8019275836445654,432.0,222.45899003015379,432.0,83.0,0.0,9.0,0.1803304161584057,6.337640255772097,35.101233432671734,2.5174670317150327,success,0.0,6.337640255772097,0.7693275259954372
0,39,block3a_expand_conv,0.06814198807015626,-1.0,48.0,192.0,3.638409864256201,2.9707835932355926,power_law,0.9251312491717523,True,6.553993854963981,LAYER_TYPE.CONV2D,3.460721344795851,2.430987720460665,0.8165060298512875,432.0,269.76631557927107,432.0,39.0,0.0,9.0,0.42248370054447604,6.553993854963981,41.16059940687168,2.5600769236419403,success,0.0,6.553993854963981,1.5482190470642347
0,42,block3a_project_conv,0.125,-1.0,64.0,192.0,11.283692170704049,10.002967911821642,power_law,0.9557866411881034,True,7.700124850339381,LAYER_TYPE.CONV2D,10.195471047226947,2.2780979058218884,0.8864977669093489,64.0,189.713355612944,64.0,8.0,0.0,1.0,3.6358342347699195,7.700124850339381,24.637698647780034,2.7749098814807267,under-trained,0.0,7.700124850339381,5.613696342074829
0,44,block3b_expand_conv,0.05995757018162373,-1.0,64.0,256.0,3.62728365393194,2.44857062422715,power_law,0.9099904398615254,True,4.731975632258217,LAYER_TYPE.CONV2D,2.8839922532971776,2.313730167678118,0.6750424995224521,576.0,205.93500170690677,576.0,52.0,0.0,9.0,0.364338689593846,4.731975632258217,43.51987789265716,2.1753104680155926,success,0.0,4.731975632258217,0.9626739566444423
0,47,block3b_project_conv,0.17581197376408486,-1.0,64.0,256.0,7.39716287434295,4.303033202247035,lognormal,0.9284588936902772,True,3.816928280725942,LAYER_TYPE.CONV2D,4.676550829937408,1.8878125248658222,0.5817139997244214,64.0,77.23471082940179,64.0,10.0,0.0,1.0,2.0229605245993247,3.816928280725942,20.234781779738476,1.9536960563828607,under-trained,0.0,3.816928280725942,2.4935383773549904
0,51,block3c_expand_conv,0.08161740980841775,-1.0,64.0,256.0,4.054614648385973,2.2815717313359545,power_law,0.9213963377290554,True,3.6535064823564847,LAYER_TYPE.CONV2D,2.7364506844421403,2.292084573089855,0.5627098822434786,576.0,195.92261696684312,576.0,33.0,0.0,9.0,0.5317401578389684,3.6535064823564847,53.62591195964554,1.911414785533607,success,0.0,3.6535064823564847,1.0965840328990366
0,54,block3c_project_conv,0.1853631552189301,-1.0,64.0,256.0,3.655804406375799,1.7743751130071126,lognormal,0.9393369188651995,True,3.0574427075712824,LAYER_TYPE.CONV2D,2.490568797205362,1.8039154461909241,0.48535832768092446,64.0,63.66715537657543,64.0,23.0,0.0,1.0,0.553773499645647,3.0574427075712824,20.82366260499783,1.7485544622834264,success,0.0,3.0574427075712824,1.1936545083328298
0,58,block3d_expand_conv,0.09330657098138612,-1.0,64.0,256.0,4.485647140174457,2.5238938897330483,power_law,0.9158827103560316,True,3.6530862524889143,LAYER_TYPE.CONV2D,2.9305070697818216,2.2859160686544593,0.5626599263969052,576.0,193.15949827025008,576.0,24.0,0.0,9.0,0.7115047430682376,3.6530862524889143,52.87570150818284,1.9113048559790022,success,0.0,3.6530862524889143,1.3228652458543722
